Texas,Louisiana,Washington,New Jersey,Arkansas,Montana,North Dakota,Nebraska,New Mexico,Indiana,California,Ohio,South Carolina,Rhode Island,Michigan,Georgia,Wyoming,New Hampshire,Maryland,Mississippi,Connecticut,West Virginia,Iowa,Illinois,Vermont,Tennessee,Missouri,Wisconsin,North Carolina,Pennsylvania,Kentucky,Delaware,Kansas,Oregon,Massachusetts,Alabama,Arizona,Minnesota,Maine,Nevada,Idaho,Utah,Virginia,New York,Oklahoma,South Dakota,Colorado
404,1.27277,1.33875,0.310078,1.44997,0.632511,0.0001,0.536193,1.37981,1.09665,0.749866,1.09491,0.530127,0.408805,0.126904,0.37167,1.09503,0.728332,0.294695,0.925047,1.35505,0.262467,0.276906,0.0001,0.738426,1.65138,0.491768,0.0001,0.158646,0.426487,0.494634,0.190114,0.0001,0.294118,0.599857,0.703415,0.71865,1.86575,0.443022,0.0869565,0.339648,0.204499,0.0157468,0.856544,0.176025,0.308166,0.682382,0.208792
405,1.35064,1.26171,0.205814,1.29799,0.688924,0.0001,0.26178,1.00085,1.0292,0.82203,0.98471,0.516582,0.372836,0.0256937,0.330374,1.07322,0.893683,0.445765,1.013,1.1408,1.15512,0.260945,0.173762,0.69657,1.1535,0.077821,0.0001,0.255211,0.575214,0.481905,0.229961,0.0001,0.0001,0.469835,0.802852,0.602153,1.61422,0.526712,0.0236463,0.320076,0.0001,0.194384,0.78294,0.0001,0.356205,0.339367,0.24433
406,1.06927,1.18918,0.225677,1.24432,0.763359,0.0001,0.134048,0.985687,0.782473,1.05773,0.933866,0.513627,0.235156,0.0001,0.260573,0.953841,0.397483,0.0770416,0.401714,0.997889,2.2508,0.127755,0.0748503,0.590593,1.42857,0.424119,0.103146,0.389105,0.0723197,0.356381,0.323154,0.302637,0.14892,0.421065,0.657088,0.617486,1.21347,0.8449,0.0001,0.423499,0.0001,0.178874,0.731648,0.0001,0.338409,0.43297,0.215856
407,1.02062,1.30786,0.288714,1.13838,0.448934,0.0001,0.163399,0.573643,0.871948,0.742881,0.946458,0.314597,0.426136,0.0261986,0.39804,1.09775,0.302216,0.60015,0.45719,1.14843,0.339559,0.0848656,0.0765111,0.458395,1.1396,0.34558,0.04914,0.236072,0.23595,0.34642,0.226317,0.131868,0.074184,0.349108,0.667453,0.61808,1.72563,0.633762,0.0878477,0.334865,0.322581,0.0630543,0.683917,0.0135135,0.252343,0.643294,0.159526
408,1.05115,1.40713,0.134553,1.11922,0.542373,0.0001,0.132979,0.544239,0.991724,0.626468,0.942208,0.577265,0.351101,0.0522466,0.508406,0.983631,0.661521,1.17555,0.445198,1.05817,0.0001,0.164843,0.062383,0.506873,1.43541,0.189717,0.100959,0.131464,0.164339,0.421819,0.04649,0.0001,0.115473,0.298632,0.564083,0.64822,1.32218,0.904243,0.0734035,0.265903,0.0001,0.177218,0.653345,0.0136836,0.321314,0.280811,0.192141
409,1.31634,1.31079,0.261694,1.20482,0.759631,0.0001,0.0001,1.21916,1.10102,1.19002,0.954801,0.547945,0.307031,0.0942507,0.298011,1.14223,0.555997,0.773395,0.610874,1.10771,1.3089,0.0645494,0.114778,0.441259,1.64093,0.324383,0.149328,0.223015,0.0442968,0.36568,0.232481,0.0001,0.102354,0.38562,0.655524,0.651766,1.68249,0.095057,0.045861,0.223608,0.0001,0.394566,0.631338,0.0001,0.576844,0.495841,0.182083
410,0.988875,1.42011,0.133761,1.34763,0.513479,0.0001,0.0001,1.09091,1.34678,1.05878,0.947351,0.564676,0.4677,0.0561482,0.394685,1.68312,0.544747,0.938233,0.548341,1.54768,0.281294,0.102474,0.205997,0.475835,0.959024,0.136585,0.125209,0.294737,0.258509,0.408946,0.354724,0.0001,0.0001,0.412281,0.689191,0.894793,1.66342,0.304136,0.0700444,0.268597,0.0001,0.379986,0.639519,0.0001,0.72095,0.48353,0.202891
411,1.39918,1.75043,0.169887,1.53041,0.610501,0.0001,0.174216,2.13704,1.00043,1.16721,0.85034,0.672563,0.228368,0.0283527,0.492295,1.93451,0.651997,0.96225,1.05468,1.73671,1.06557,0.0786658,0.171416,0.512276,1.46277,0.262009,0.0323729,0.368098,0.166196,0.411591,0.552317,0.0001,0.137646,0.400144,0.71071,1.3137,2.22658,0.107066,0.0487924,0.327635,0.0001,0.0001,0.766764,0.0001,0.925926,0.627897,0.319584
412,1.20577,1.88723,0.183007,1.40639,0.976563,0.0001,0.497512,2.13551,1.42765,1.25261,1.01655,0.771185,0.385171,0.0227376,0.435664,1.95655,0.373514,0.185989,0.708048,2.24541,0.533721,0.184445,0.163246,0.713604,1.95258,0.409079,0.299133,0.390625,0.353607,0.460419,0.472464,0.0001,0.0001,0.483954,0.717829,1.27224,2.12139,0.317965,0.0001,0.379347,0.0001,0.379986,0.763959,0.0001,1.05357,0.688705,0.315884
413,1.94818,2.16778,0.259235,1.50687,0.831354,0.0001,0.30581,2.27183,1.60943,0.803571,1.35018,0.750953,1.4326,0.119332,0.981798,2.13277,0.665623,0.593472,0.854701,1.918,0.569177,0.206356,0.189087,0.740824,2.50696,0.487313,0.690789,0.644505,0.523743,0.576526,0.940623,0.0001,0.248139,0.601436,0.862194,1.44664,2.10737,0.962696,0.0526177,0.469093,0.0001,0.617595,0.921157,0.0857633,1.00292,0.914685,0.532201
414,2.13464,1.79334,0.339051,1.8064,0.821429,0.0001,0.0001,1.65388,1.4654,1.32958,1.53784,0.588556,1.78249,0.115385,1.19304,1.97325,0.541126,0.430108,0.554529,1.71514,1.67598,0.390498,0.21725,0.74665,1.96629,0.306492,0.431034,0.876011,0.613706,0.712996,0.541015,0.0848176,0.431779,0.493436,0.92219,1.42846,2.15517,1.28068,0.0001,0.414365,0.0001,0.461117,1.14034,0.289645,0.901607,0.947026,0.371481
415,1.88542,1.92146,0.409082,2.3076,0.921006,0.0001,0.27027,1.24807,1.45397,1.00122,1.36726,0.898977,1.02326,0.164609,1.54953,1.95678,0.576161,0.668258,0.702625,1.819,2.34425,0.646698,0.26241,0.855642,1.4531,0.277228,0.554529,1.21468,0.675473,0.853632,0.163767,0.0713267,0.254022,0.610103,1.00915,1.59681,1.93361,1.16649,0.122888,0.547702,0.348028,1.43943,1.17243,0.358657,0.0001,0.7945,0.349223
416,2.1767,2.04466,0.22417,2.63835,1.66543,0.0001,0.723764,1.45166,1.28603,0.9629,1.30344,0.708153,1.09472,0.248262,1.536,2.14246,0.0642666,0.704556,0.867231,2.02545,0.962269,0.71708,0.225734,0.743332,2.54351,0.402706,0.350877,1.00353,0.593939,1.00661,0.525762,0.12024,0.269179,0.705561,1.0465,1.52419,2.09875,1.03635,0.0577534,0.441859,0.096432,1.08121,1.33406,0.228311,1.93568,1.18708,0.329133
417,2.57487,2.47737,0.341734,2.70526,1.10452,0.634962,0.937866,1.94323,0.852188,1.25458,1.48079,0.793849,1.36324,0.233173,1.02859,2.31987,1.69995,0.609756,0.7087,1.93019,1.50082,0.799522,0.507453,0.791928,1.06898,0.494046,0.581937,1.27936,0.897307,0.901871,1.18189,0.0001,0.86426,0.778397,1.00768,1.62738,1.73525,1.28562,0.925735,0.389035,0.52459,1.12891,1.52388,0.964829,1.66568,0.944063,2.08133
418,2.12283,2.55452,0.507963,2.60627,1.11684,0.541221,1.32289,2.57421,0.809395,1.1109,1.27218,0.644522,1.58326,0.32491,1.07104,2.39457,1.60723,0.195759,0.705379,1.99827,1.53914,0.734944,0.507835,1.00549,1.0993,0.719327,0.564279,1.43178,1.04739,1.04907,1.45985,0.0872981,0.84532,0.793493,1.16488,1.72381,1.67422,1.71591,0.975419,0.628229,0.271003,0.889977,1.65295,0.981513,1.86642,0.787648,2.33871
419,2.20848,2.76474,0.323226,2.69214,1.63996,0.718391,0.798019,1.52995,1.06924,0.847305,1.42798,0.638889,1.4797,0.32098,1.08728,2.62093,0.994789,0.661417,1.09429,2.19066,1.32265,0.907568,0.477085,1.0392,1.12488,0.356136,0.794989,1.4437,1.14982,1.07662,1.42542,0.113679,0.991109,0.856987,1.27304,1.83318,1.79159,1.39559,0.925051,0.560348,0.0910332,1.33969,1.96792,1.1082,2.07515,0.883799,2.5849
420,2.63998,3.17727,0.45797,2.98871,1.49044,0.580357,0.79758,2.06318,1.08787,1.0576,1.58635,0.893915,1.94822,0.455949,1.1997,2.95452,0.897708,0.739788,0.993521,2.50883,1.61677,1.02533,0.616776,1.16002,1.42456,1.05912,0.969123,1.35014,1.37015,1.14248,1.80186,0.155521,1.19834,0.879487,1.14343,2.24187,1.61534,1.53928,1.23958,0.581503,0.375738,1.69755,1.88437,1.13599,2.47682,0.853253,2.29673
421,2.8987,3.29785,0.420954,2.97478,2.19714,0.708248,1.15875,2.22141,1.28941,1.32008,1.75421,1.0196,2.19329,0.558331,1.1542,3.32044,0.858896,0.73193,1.66245,2.70222,1.84649,1.02125,0.581959,1.30508,1.16677,0.873892,1.44078,1.47368,1.45464,1.20261,1.85763,0.152091,1.15607,0.927737,1.11881,2.38157,2.01895,2.24719,0.849477,0.549416,0.222346,1.44402,2.05753,1.27149,2.66712,0.972398,2.60677
422,3.16233,3.67614,0.49554,2.92529,1.98373,0.592277,0.787861,2.22559,1.31015,1.34377,1.84469,0.870578,2.53877,0.629704,1.36638,3.39753,0.970414,0.795165,1.49345,2.84541,2.27739,1.04355,0.465326,1.25819,0.89695,0.985641,1.33657,1.35031,1.51526,1.32262,1.77651,0.530179,1.36772,0.99541,1.2139,2.76766,2.05666,1.75836,0.981172,0.559854,0.524934,2.05769,2.27396,1.09671,2.58927,0.91149,2.74013
423,3.38883,4.08906,0.487559,3.23105,2.48363,0.714286,1.14135,2.61819,1.3982,1.51374,2.08067,0.76949,2.26159,0.310762,1.45076,3.74132,0.768278,0.224888,0.78941,3.26548,2.44985,1.09859,0.387758,1.37384,1.13384,1.14754,0.522496,1.54697,1.68017,1.38527,2.36002,0.41511,1.42206,1.16013,1.1907,2.96346,2.11686,1.84595,1.13394,0.651933,1.30039,2.01558,2.45717,1.13752,3.67013,0.433239,3.09119
424,3.67031,4.69982,0.744971,3.42996,2.72989,1.30226,0.646154,3.07619,1.32678,1.87045,2.07987,1.04089,2.93588,0.452489,1.67806,4.49598,0.585652,0.191939,1.38319,3.27512,2.62246,1.40879,0.696409,1.55275,0.763151,1.65037,1.18802,1.54163,1.66221,1.60346,2.37847,0.256082,1.53097,1.36558,1.63042,3.05731,2.71199,2.20573,1.15213,1.12796,0.643974,3.04355,2.72211,1.34073,4.05823,1.14909,2.81932
425,3.58931,4.4938,0.665668,3.30683,2.10595,0.885296,1.30201,2.68817,1.40047,1.69739,2.32979,1.14975,2.96338,0.594855,1.4829,4.12984,0.831817,0.182083,1.12314,3.41987,2.59067,1.2961,0.597984,1.44399,0.93551,1.42759,1.32776,1.60114,1.79357,1.42853,2.25383,0.199681,1.46818,1.22572,1.39094,3.06889,2.712,2.08246,0.843429,1.02199,0.610288,2.34652,2.59753,1.31868,2.7498,0.986423,3.48753
426,3.57419,3.95995,0.608632,3.56914,1.94778,0.665795,0.776156,2.32166,1.57558,1.8206,2.50684,1.10415,2.64892,0.979741,1.37479,4.07818,1.22087,0.721402,0.952511,3.22215,3.6658,1.02581,0.542571,1.5422,1.29148,1.70342,1.63128,1.47003,1.7682,1.52263,2.76637,0.649652,1.335,1.28866,1.50652,2.97551,2.66633,1.89865,0.853603,1.09869,0.696594,2.45367,2.60454,1.46959,2.92545,0.93426,3.88091
427,4.13873,3.95481,0.739939,4.11366,2.96112,0.892857,1.24834,3.27928,2.32249,2.26178,2.81653,1.17031,3.27488,0.846781,1.61228,5.30797,1.7146,0.252799,1.53295,3.40722,3.38048,1.6272,0.634312,1.69029,2.08899,2.03743,2.36467,1.64951,1.95781,1.89283,3.50595,0.655881,1.92336,1.56232,1.68937,3.66897,3.27903,2.67372,0.998513,1.4614,0.456323,2.47489,2.94933,1.95869,3.13997,0.596073,5.00071
428,4.95303,4.18465,0.928793,4.79964,3.22406,0.963463,0.884481,5.35202,4.28645,3.8496,3.07824,1.30625,4.12062,1.11753,2.44056,6.59909,1.21425,0.717313,2.40568,4.566,4.17384,1.65047,0.746405,2.09465,1.85324,2.18245,2.54697,1.836,1.99279,2.14732,3.95191,1.24648,1.83548,1.591,2.26225,4.11336,3.26158,2.58014,1.18589,2.71733,0.638978,3.35942,3.11585,2.42469,4.08163,0.646595,5.98352
429,6.40128,5.25551,1.31694,6.4099,4.37528,2.05864,2.8136,8.70194,6.48377,5.62466,3.21729,2.18115,5.48039,2.49922,2.35068,7.30976,2.74953,1.78571,2.8532,5.04239,4.66683,2.03233,1.94316,3.33358,3.19773,3.68171,4.70588,1.90082,2.78617,3.0173,4.93763,0.805802,3.31024,1.75539,3.31652,5.18938,4.24465,3.40117,1.55722,3.36625,2.23285,5.01597,3.63349,3.02337,5.4195,1.48418,7.42512
430,5.11093,4.62762,1.38619,5.7853,2.99897,1.64133,0.70062,7.64405,5.23756,3.82813,3.27902,1.2953,4.74347,2.06847,1.88872,5.52784,2.16181,0.812568,3.39969,4.07899,5.00192,2.00096,1.43723,2.92991,2.61241,3.44764,2.90607,1.87068,2.69629,2.85305,4.1367,0.745841,2.89403,2.1389,3.20163,4.25721,3.96648,3.27022,1.72841,2.53674,1.28894,4.63265,3.64213,2.79803,5.13582,1.67304,5.99033
431,4.66314,3.99842,1.45493,5.19395,2.21019,1.56068,1.50538,6.20358,4.43754,3.23668,3.12061,1.08486,3.45609,2.90348,1.61182,4.02664,1.95251,3.46747,2.78065,3.56447,5.13861,2.17796,1.12378,2.18257,3.36988,1.86881,1.95931,1.89365,2.34884,2.40853,6.39291,0.686416,2.90431,1.6373,2.9033,3.38062,4.19156,4.74847,1.9019,2.82462,1.51611,3.69727,3.46321,2.54146,4.4504,1.30657,5.24679
432,5.57504,4.19386,1.60766,5.42867,2.61345,1.63584,2.89532,8.0,4.52249,4.14701,2.87592,1.32853,3.95398,3.76242,1.92351,3.88062,2.6464,3.05173,3.99512,4.10309,5.24651,2.71641,1.56977,2.16887,3.69641,1.93262,2.37189,1.90758,2.61491,2.41556,6.4184,0.806452,3.47157,1.68362,3.03269,4.30332,3.59964,3.21409,1.96653,2.52211,1.89573,3.25594,3.5385,3.09061,5.12508,1.78311,4.7971
433,7.07857,5.1267,1.87949,5.73364,4.43068,2.02273,2.40694,7.49806,4.67061,3.68455,2.71922,1.49808,4.71285,4.5171,2.12726,4.40621,3.47029,2.55781,3.79034,5.19119,4.78395,3.2339,1.75633,2.24184,4.26533,3.41845,2.68942,2.02401,3.57653,2.88148,9.19295,1.03194,3.25931,1.90252,3.16343,5.50477,3.83121,3.79504,2.39196,2.5058,2.43056,4.17613,4.3522,3.47772,6.27283,2.2846,4.56864
434,8.58413,7.72597,2.15124,5.77458,5.84074,2.36801,3.5545,6.78426,4.30248,3.85784,3.21778,1.46105,6.49986,4.77061,1.74689,5.0471,3.82946,2.06874,2.61523,7.14015,4.87917,4.39256,2.00265,2.94723,4.19684,4.43559,4.40802,2.06722,4.64201,2.89507,10.2449,1.6381,3.62476,2.31881,3.20346,7.93121,3.73006,3.77994,2.41331,2.20367,2.67215,5.7164,5.49304,3.43723,9.60065,2.4032,4.91429
435,10.165,10.5448,2.1666,5.71163,8.12559,3.19065,3.11953,6.69291,4.85066,3.8961,3.22335,1.76054,9.80109,6.66667,1.70741,6.26374,5.91826,2.10873,3.9881,8.78375,5.10103,3.84472,1.68435,2.3336,3.10186,5.90819,4.48478,1.58015,6.35111,2.96059,9.09536,2.31047,3.86311,2.54826,3.47899,8.72677,3.77193,3.25786,2.77161,2.29992,5.05556,6.3544,6.6731,3.87422,10.2308,2.2739,5.10165
436,10.207,11.7402,3.32863,5.48471,8.5357,3.56632,3.45506,5.44769,6.24253,3.95126,3.75031,1.73887,8.97847,5.84481,1.87009,5.78883,6.01039,2.55189,3.45144,9.85001,5.12684,5.06398,2.20555,2.7887,3.9679,5.40028,4.87805,1.75722,6.34143,3.35409,10.6011,2.2886,5.14668,2.91153,2.92797,8.93048,3.45424,3.4634,3.2882,2.31839,3.06243,6.44471,7.06324,4.53999,10.4851,2.52834,6.15881
437,9.25449,11.1976,2.22108,5.4317,8.86505,3.79244,4.85437,5.02667,6.51274,4.69711,3.40853,2.56521,8.30766,4.96701,1.79781,5.23334,5.12299,2.08,3.23258,7.62465,4.60604,6.5075,2.46814,3.16291,3.7409,3.88561,6.52715,2.17075,5.87207,3.2371,11.1363,1.77706,5.78811,3.5372,3.20875,7.26441,3.9728,3.72245,3.30689,3.64573,4.15512,6.70821,7.80574,4.05558,10.4292,2.63651,6.50319
438,9.54986,9.22489,2.24244,4.66111,8.04892,3.63326,4.86298,3.83595,6.36723,4.87941,3.57517,2.58322,7.69669,3.96483,2.2047,4.12282,5.46258,2.01751,3.83492,6.52977,4.90362,6.57715,3.16291,3.17846,2.96093,3.15449,5.76876,2.5885,4.68043,3.12216,8.31426,1.11753,5.45053,3.86993,2.44278,5.88363,4.06073,3.3982,3.11759,3.09885,2.53807,6.03751,6.77267,3.24448,8.84198,2.0677,6.35226
439,8.72284,8.47262,3.28871,4.69154,4.9589,3.16529,4.52524,2.97012,5.72666,4.6503,3.52606,3.31366,6.18455,3.72844,2.30652,4.17568,6.00572,1.63508,3.65072,6.13532,4.93316,4.01825,4.33651,3.29914,3.15853,3.40322,6.00724,3.17355,3.83043,3.23066,6.51734,1.28294,5.48349,3.97757,2.32792,5.00055,3.93109,3.59236,2.70288,2.88879,2.18447,5.35187,6.72512,3.18991,8.39169,2.82282,6.92273
440,7.81343,6.58929,4.59497,4.49555,5.55703,3.42535,3.37599,3.07095,5.24398,5.88934,3.34294,2.74373,5.1087,4.09024,2.946,3.95222,3.68758,1.4068,4.4211,4.60165,3.44199,3.79071,3.8695,3.6678,2.78866,3.01374,7.85013,3.39726,3.39309,3.22501,6.67233,0.951294,4.92237,4.70603,2.40205,4.70024,3.70118,3.56018,3.00134,2.70949,1.66154,4.85543,6.56997,3.24566,6.7508,2.00902,6.19141
441,5.79463,5.47045,3.77262,4.06803,4.83229,2.26349,2.78874,2.41402,3.80121,3.7385,3.50418,2.83945,4.4556,3.29383,3.21496,3.63071,3.06301,1.41022,3.79044,3.43122,3.88161,2.79561,2.8858,3.12172,3.19274,2.70198,7.24276,3.56468,2.75983,2.75972,5.11053,0.802512,3.40844,4.71255,2.23867,3.68894,3.9548,3.03359,3.0067,2.40621,1.77557,4.03966,5.21184,3.25989,4.80558,1.35503,4.74819
442,4.89506,4.76415,2.33898,3.6994,3.50566,1.98854,2.01018,2.60417,2.80429,2.83659,2.97443,2.30787,4.2654,3.84165,2.68487,3.56567,1.875,1.27466,2.79958,3.11137,4.0982,2.55559,2.0145,2.53223,2.07367,1.79431,5.73534,2.78141,2.46709,2.7371,5.28555,0.744153,2.70009,2.86383,2.37729,3.10584,3.50585,2.28605,2.58904,2.17391,2.34516,3.41714,4.39267,2.75186,3.45083,1.39237,3.69414
443,4.40566,4.03481,1.46951,3.44312,2.73973,1.23989,2.42117,2.51489,2.44283,1.94413,2.95679,1.50488,4.10769,3.03283,2.23459,3.15629,1.77872,1.54215,1.56726,3.07604,3.21044,2.50876,1.27142,2.14498,2.14785,2.13897,3.03688,2.62624,2.00996,2.26521,2.95747,0.662495,1.83292,2.02488,2.31118,2.56077,3.46239,2.41452,2.40557,1.85613,1.05459,3.27877,3.75011,2.75008,2.96936,1.21089,3.61988
444,3.94129,3.49741,0.857093,3.20178,1.89971,1.13875,1.54842,2.06493,2.33604,1.88714,2.42096,1.16866,2.89589,3.04048,1.54339,2.71458,0.598614,1.11152,1.32481,2.49986,3.0027,1.78032,1.27057,2.01384,1.95526,1.39879,2.50855,2.16513,1.68984,1.84945,2.95971,0.35461,1.3807,1.36199,2.18194,2.11273,3.30075,2.2887,2.10337,1.40831,0.664894,2.35355,2.81666,2.08778,1.94451,0.870133,3.09372
445,3.42261,3.08857,0.706952,2.65269,1.74842,0.886171,1.40389,1.88657,2.12543,1.93006,2.30721,1.13735,2.24676,2.12182,1.47487,2.35521,1.02335,0.791367,1.08735,2.7143,3.00541,1.23406,0.71066,1.52327,1.62958,1.30362,1.17168,1.95508,1.33188,1.43752,2.42507,0.225023,1.21729,1.30762,1.91586,1.92515,2.92529,2.14939,1.83803,1.21473,0.309837,2.73766,2.16277,1.76758,1.81866,0.962503,2.88854
446,2.70961,2.92558,0.4111,2.51062,1.41274,0.852827,0.997151,1.51636,1.67629,1.26084,2.04355,0.860428,2.06832,1.39072,1.09926,2.31998,0.865513,0.612495,0.73141,2.51548,2.31214,1.49573,0.479528,1.30153,0.902778,1.37931,1.12578,1.38528,1.16796,1.144,2.02126,0.202922,1.04006,1.28452,1.40275,2.137,2.94821,2.42341,1.41302,1.20858,0.712589,2.31013,1.77784,1.26139,1.46372,0.798122,2.61212
447,2.55929,2.49976,0.555024,2.35408,1.54937,0.662583,1.08095,1.58991,1.49181,1.55738,1.64749,0.731599,1.72918,1.18876,0.951352,2.15055,0.584615,0.737463,0.6238,2.18778,1.58698,0.671463,0.381971,1.21592,0.930641,0.999144,0.978547,1.59846,0.918746,1.06413,2.24819,0.11194,0.78591,1.0602,1.32288,1.9937,2.92444,2.12146,1.33873,1.13994,0.789889,2.42628,1.5815,1.15404,1.11592,0.658073,2.84653
448,2.50535,2.44035,0.50958,2.14652,1.32743,0.699205,0.718804,1.55838,1.25413,1.48075,1.84228,0.638825,1.58541,0.647989,0.983813,2.09765,0.261584,0.600375,0.622939,2.00099,1.7359,0.604068,0.548321,1.05872,1.04722,0.875845,0.619469,1.17586,0.772424,0.94896,2.12212,0.192901,0.804006,0.987481,1.11937,1.79391,2.18805,1.7609,1.0944,0.930651,0.774103,2.32142,1.55833,0.898734,1.02287,0.651997,2.6107
449,2.50115,2.69518,0.383632,2.33124,1.44928,0.830827,0.838518,1.28423,1.36544,0.980926,1.64536,0.789361,1.40475,0.730868,0.888793,2.06514,0.036523,0.751252,0.625537,2.20033,1.43522,0.60306,0.419199,1.04839,1.08485,1.13049,0.721501,1.47397,0.716893,0.76163,0.674157,0.154381,0.833393,0.920709,1.2373,1.62397,2.77778,2.34334,1.16729,0.92707,0.2149,2.33507,1.61196,0.835082,0.991205,0.520999,2.58758
450,2.90345,2.46884,0.507731,2.19421,1.19389,0.822529,1.97568,1.43474,1.11085,1.01798,1.70584,0.681403,1.30885,0.257732,0.714838,1.77447,0.142113,0.51458,0.760043,1.859,0.680693,0.56688,0.56482,0.971741,1.18343,0.620219,0.614628,1.16016,0.716392,0.91072,0.360848,0.0001,0.824425,0.894641,1.10627,1.55254,2.54857,2.13172,0.949391,1.08431,0.197824,2.01746,1.52942,0.899005,1.21014,0.708676,2.48874
451,2.22547,2.33244,0.597558,2.28107,0.884173,0.676841,1.09403,1.36808,1.11503,1.58215,1.83667,0.693391,1.25315,0.172961,0.693371,1.74858,0.188798,0.458453,0.920398,2.04866,0.521376,0.522061,0.512511,0.917311,1.15681,1.01723,0.269179,1.20862,0.706809,0.635145,0.471698,0.0001,0.743261,0.933567,1.34998,1.37628,2.41008,2.17438,0.957515,0.910332,0.286123,2.43707,1.45398,0.918499,0.663885,0.0001,2.12878
452,2.21661,2.08549,0.543607,1.98396,1.67448,0.751001,1.40274,1.09319,0.907921,1.00658,1.69461,0.789025,1.076,0.0529101,0.630777,1.40301,0.0001,0.958466,0.742909,1.45644,0.0001,0.314347,0.318748,0.811217,0.985222,0.660793,0.366748,1.03784,0.62506,0.807042,0.310864,0.0001,0.80623,0.736127,1.00537,1.17315,1.96553,1.80633,0.843117,1.00892,0.274725,2.11268,1.38815,0.799747,0.495634,0.66717,2.141
453,2.26458,1.81931,0.342827,2.03344,1.15942,0.645876,0.363526,1.09668,0.821718,1.12156,1.56961,0.683995,1.02362,0.0273373,0.581023,1.33439,0.055991,0.452489,0.370209,1.54905,0.0001,0.487329,0.353453,0.715432,1.31894,0.600912,0.0001,1.00753,0.568411,0.699147,0.321272,0.0762195,0.811673,0.684507,0.858033,0.998147,1.2532,1.21308,0.704935,0.933738,0.0001,1.69391,1.22663,0.669141,0.873447,0.394452,1.75254
454,1.973,1.78423,0.260213,1.78061,0.626959,0.418702,0.761267,1.02929,0.665227,0.799391,1.35189,0.635553,0.763925,0.107383,0.381738,1.09607,0.131926,0.788955,0.0256082,1.20554,0.0001,0.594091,0.196024,0.570561,0.845411,0.288825,0.0643915,0.88601,0.530259,0.697423,0.413976,0.0001,0.640404,0.6272,0.825837,0.986416,1.20305,1.46803,0.612893,0.71894,0.0001,1.53606,1.1616,0.730797,0.555257,0.431063,1.49057
455,1.97842,1.8299,0.182959,1.78454,0.590319,0.356355,0.33043,0.89608,0.428147,1.05171,1.32308,0.448766,0.771952,0.150376,0.491091,1.08121,0.0583431,0.712435,0.204866,1.11187,0.0001,0.592718,0.309358,0.755403,0.760456,0.236052,0.146735,0.775114,0.461416,0.591157,0.305344,0.0001,0.559575,0.576515,0.839302,0.814016,1.18854,1.25623,0.562701,0.752071,0.0001,1.55616,1.03451,0.693126,0.322841,0.443234,1.36945
456,1.8269,1.78289,0.539926,1.79779,0.615385,0.504686,0.442087,1.00604,0.565824,1.28996,1.08253,0.593771,0.730099,0.0307598,0.352248,1.01441,0.280899,0.468604,0.163265,1.0119,0.0001,0.493546,0.251414,0.658905,1.27119,0.354925,0.0001,0.872846,0.419027,0.497635,0.373998,0.0001,0.4041,0.560258,0.774005,0.684589,0.827794,1.40731,0.604772,0.546315,0.0001,1.58535,0.92717,0.678007,0.424056,0.360427,1.04386
457,1.65596,1.85363,0.353838,1.61793,0.288184,0.538073,0.344234,0.773495,0.584795,0.283286,1.01856,0.561632,0.616,0.0505561,0.304994,0.936218,0.166021,0.426136,0.110223,0.904325,0.0001,0.259488,0.392054,0.583981,1.05263,0.492126,0.181488,0.704191,0.345836,0.491506,0.148687,0.0001,0.39407,0.471256,0.584899,0.719655,1.12982,0.767039,0.558624,0.497344,0.0001,1.19744,0.900846,0.607034,0.361664,0.50396,0.959798
458,1.49702,1.73031,0.265041,1.43867,0.727069,0.478878,0.164783,0.987686,0.572213,0.514037,1.02943,0.623207,0.628507,0.0506971,0.146393,0.900053,0.0001,0.929752,0.258993,0.891277,0.0001,0.44359,0.238284,0.367686,0.896861,0.412116,0.0001,0.830233,0.319779,0.450108,0.290301,0.0001,0.66092,0.372871,0.60269,0.790052,0.860512,0.630915,0.448547,0.588998,0.0001,1.31394,0.870202,0.4943,0.380417,0.368135,0.99995
459,1.79673,1.7629,0.36384,1.32749,0.714286,0.437828,0.3861,1.04733,0.565417,0.265369,1.02713,0.538976,0.555991,0.0001,0.355437,0.987587,0.0001,0.0001,0.149031,0.94864,0.0001,0.181269,0.205882,0.530067,2.39234,0.526205,0.0670691,0.642082,0.33591,0.51323,0.29427,0.0001,0.436598,0.347495,0.573841,0.800068,0.439354,1.11401,0.511751,0.423831,0.0001,1.34406,0.800792,0.511351,0.312256,0.316957,0.921444
460,2.51025,1.74522,0.195914,1.37455,1.04275,0.385675,0.0001,0.82399,0.47549,0.464468,0.967819,0.17331,0.636042,0.0256082,0.328003,0.979301,0.0001,0.0001,0.0001,0.989629,0.0001,0.331858,0.408759,0.495663,1.766,0.329179,0.0001,0.607029,0.348386,0.479742,0.0752068,0.0001,0.467108,0.366468,0.620963,0.703064,0.451838,0.228311,0.349835,0.424152,0.0001,1.08701,0.786335,0.562652,0.4329,0.379057,0.366407
